species,Premonsoon,Postmonsoon,Monsoon
Ranatra varipes,34.625095230959424,33.050848821471945,34.25793102854559
Spilornis cheela,0.0,0.0,0.0
Heteropneustes fossilis,1.2371785342649022,1.4166800192276874,1.2371785342649022
Brachionus forficula,3.0451285927524685,0.25064588456182035,3.2285889079062398
Detritus,5.517035306945836,2.051575397309871,6.026551136914663
Channa punctata,1.353147762747138,1.5111182324769887,1.353147762747138
Laccotrephes griseus,34.625095230959424,33.050848821471945,34.25793102854559
Diplonychus annulatus,33.76677812618929,31.914373212661825,33.42903383371443
Microcarbo niger,0.0,0.0,0.0
Porphyrio poliocephalus,0.0,0.0,0.0
Ranatra elongata,34.625095230959424,33.050848821471945,34.25793102854559
Alcedo atthis,0.0,0.0,0.0
Ceryle rudis,0.0,0.0,0.0
Channa striata,1.353147762747138,1.5111182324769887,1.353147762747138
Bubulcus ibis,0.0,0.0,0.0
Mystus vittatus,1.353147762747138,1.5111182324769887,1.353147762747138
Arcella discoides,2.6503898387010936,0.19726730073624033,2.6746015032441868
Tachybaptus ruficollis,0.0,0.0,0.0
Metopidius indicus,0.0,0.0,0.0
Anastomus oscitans,0.0,0.0,0.0
Mosquito larvae,0.09495231982188698,0.02166609719404983,0.20779800819676836
Herbaceous aquatic plants,8.415794502129511,9.638689961040878,6.711471701987424
Hoplobatrachus crassus,10.687278734896317,,10.502881515233222
Macrothrix goeldi,2.6503898387010936,0.19726730073624033,2.6746015032441868
Carp sp.,0.0,0.0,0.0
Halcyon smyrnensis,0.0,0.0,0.0
Anisops campbelli,34.625095230959424,33.050848821471945,34.25793102854559
Rasbora daniconius,17.696506482804846,15.10124735897353,18.557589205016114
Hydrophasianus chirurgus,0.0,0.0,
Coronatella rectangula,2.6503898387010936,0.19726730073624033,2.6746015032441868
Oriolus kundoo,0.0,0.0,0.0
Macrothrix spinosa,2.6503898387010936,0.19726730073624033,2.6746015032441868
Motacilla citreola,0.0,0.0,0.0
Odonata sp.,4.072199586975618,4.566225957838477,4.542518058174267
Hoplobatrachus tigerinus,10.687278734896317,8.56766025076154,10.502881515233222
Lecane bulla,3.0451285927524685,0.25064588456182035,3.2285889079062398
Duttaphrynus scaber,8.669017290083785,,8.512468749943409
Fowlea piscator,5.469081984356077,3.9064624502009813,5.5339645987987
Macrobrachium malcolmsonii,7.030273732425373,11.380997835063651,6.170568218415143
Diplonychus rusticus,34.625095230959424,33.050848821471945,34.25793102854559
Ardea purpurea,0.0,0.0,0.0
Mystus tengara,1.353147762747138,1.5111182324769887,1.353147762747138
Egretta garzetta,0.0,0.0,0.0
Ranatra filiformis,34.625095230959424,33.050848821471945,34.25793102854559
Lissemys punctata,0.0,0.0,0.0
Brachionus calyciflorus,3.0451285927524685,0.25064588456182035,3.2285889079062398
Laccotrephes ruber,34.625095230959424,33.050848821471945,34.25793102854559
Lecane aculeata,3.0451285927524685,0.25064588456182035,3.2285889079062398
Netuma thalassina,1.2371785342649022,1.4166800192276874,1.2371785342649022
Enhydris enhydris,4.729590829815135,3.6700558332448097,4.783229479258031
Puntius vittatus,17.696506482804846,15.10124735897353,18.557589205016114
Prionailurus viverrinus,0.0,0.0,0.0
Trichogaster fasciata,16.79219775875847,14.018930957514096,17.41250372953961
Minervarya agricola,13.45011043294705,10.321193304649626,13.28802873647319
Macrognathus pancalus,1.2371785342649022,1.4166800192276874,1.2371785342649022
Coracias benghalensis,0.0,0.0,0.0
Minervarya pierrei,14.130973869531216,,13.948784455639176
Uperodon systoma,14.130973869531216,,13.948784455639176
Pethia phutunio,17.696506482804846,15.10124735897353,18.557589205016114
Acridotheres ginginianus,0.0,0.0,0.0
Fejervarya orissaensis,14.67281067568327,,14.54027487810404
Haliaeetus leucogaster,0.0,0.0,0.0
Keratella lenzi,3.0451285927524685,0.25064588456182035,3.2285889079062398
Centropyxis aculeata,2.6503898387010936,0.19726730073624033,2.6746015032441868
Ardeola grayii,0.0,0.0,0.0
Parambassis baculis,17.181461431094682,14.336504043250134,18.059276830385695
Oriolus xanthornus,0.0,0.0,0.0
Vanellus indicus,0.0,0.0,0.0
Badis badis,17.696506482804846,15.10124735897353,18.557589205016114
Duttaphrynus melanostictus,8.851061067252123,7.176160135075828,8.715868452595773
Sterna aurantia,,0.0,
Tadploes,,6.144196296322068,8.86836889413041
Pluvialis fulva,,0.0,
Calidris minuta,,0.0,
Fulica atra,,0.0,
Tadorna ferruginea,,0.0,
Tringa tetanus,,0.0,
Tringa nebularia,,0.0,
Ardea cinerea,,0.0,
Merops philippinus,,0.0,0.0
Chroicocephalus brunnicephalus,,0.0,
Vanellus malabaricus,,0.0,
Threskiornis melanocephalus,,0.0,
Circus aeruginosus,,0.0,
Plegadis falcinellus,,0.0,
Sternula albifrons,,0.0,
Tringa glareola,,0.0,
Chlidonias hybrida,,0.0,
Tringa ochropus,,0.0,
Numenius arquata,,0.0,
Netta rufina,,0.0,
Dicrurus caerulescens,,0.0,
Spatula querquedula,,0.0,
Microhyla mymensinghensis,,8.946327212297204,12.332772690100855
Phalacrocorax fuscicollis,,0.0,
Charadrius dubius,,0.0,
Motacilla tschutschensis,,0.0,
Tringa stagnatilis,,0.0,
Motacilla alba,,0.0,
Anhinga melanogaster,,0.0,
Xenus cinereus,,0.0,
Anas acuta,,0.0,
Sphaerotheca rolandae,,,8.285139670508418
Hylarana tytleri,,,13.948784455639176
Sphaerotheca breviceps,,,8.285139670508418
