species,Premonsoon,Postmonsoon,Monsoon
Prionailurus viverrinus,1.0,1.0,1.0
Trichogaster fasciata,0.743801652892562,0.7346938775510204,0.7479674796747967
Minervarya agricola,0.8016528925619835,0.8163265306122449,0.8130081300813008
Macrognathus pancalus,0.9504132231404959,0.9523809523809523,0.9512195121951219
Minervarya pierrei,0.8016528925619835,,0.8130081300813008
Coracias benghalensis,1.0,1.0,1.0
Uperodon systoma,0.8016528925619835,,0.8130081300813008
Pethia phutunio,0.743801652892562,0.7278911564625851,0.7479674796747967
Parambassis baculis,0.7520661157024794,0.7346938775510204,0.7560975609756098
Fejervarya orissaensis,0.7851239669421488,,0.7967479674796748
Haliaeetus leucogaster,1.0,1.0,1.0
Acridotheres ginginianus,1.0,1.0,1.0
Centropyxis aculeata,0.8925619834710744,0.9115646258503401,0.8943089430894309
Ardeola grayii,1.0,1.0,1.0
Keratella lenzi,0.8760330578512396,0.8979591836734694,0.8780487804878049
Oriolus xanthornus,1.0,1.0,1.0
Vanellus indicus,1.0,1.0,1.0
Duttaphrynus melanostictus,0.8429752066115702,0.8571428571428571,0.8536585365853658
Badis badis,0.743801652892562,0.7278911564625851,0.7479674796747967
Anas acuta,,1.0,
Sterna aurantia,,1.0,
Tadploes,,0.9047619047619048,0.9105691056910569
Pluvialis fulva,,1.0,
Calidris minuta,,1.0,
Fulica atra,,1.0,
Tadorna ferruginea,,1.0,
Tringa tetanus,,1.0,
Tringa nebularia,,1.0,
Ardea cinerea,,1.0,
Merops philippinus,,1.0,1.0
Chroicocephalus brunnicephalus,,1.0,
Vanellus malabaricus,,1.0,
Threskiornis melanocephalus,,1.0,
Circus aeruginosus,,1.0,
Sternula albifrons,,1.0,
Plegadis falcinellus,,1.0,
Tringa glareola,,1.0,
Chlidonias hybrida,,1.0,
Tringa ochropus,,1.0,
Numenius arquata,,1.0,
Netta rufina,,1.0,
Dicrurus caerulescens,,1.0,
Spatula querquedula,,1.0,
Microhyla mymensinghensis,,0.8299319727891157,0.8211382113821138
Phalacrocorax fuscicollis,,1.0,
Charadrius dubius,,1.0,
Motacilla tschutschensis,,1.0,
Tringa stagnatilis,,1.0,
Motacilla alba,,1.0,
Anhinga melanogaster,,1.0,
Xenus cinereus,,1.0,
Sphaerotheca rolandae,,,0.8699186991869918
Hylarana tytleri,,,0.8130081300813008
Sphaerotheca breviceps,,,0.8699186991869918
