species,Premonsoon,Postmonsoon,Monsoon
Rasbora daniconius,20.313112148915238,17.52384591838216,21.17802398167795
Hydrophasianus chirurgus,0.0,0.0,
Coronatella rectangula,2.8662099862481223,0.2795252902362472,2.989735145741471
Oriolus kundoo,0.0,0.0,0.0
Macrothrix spinosa,2.8662099862481223,0.2795252902362472,2.989735145741471
Motacilla citreola,0.0,0.0,0.0
Odonata sp.,2.4022226208133017,1.880424255158902,2.535010545750529
Hoplobatrachus tigerinus,7.411479149280233,4.632976983805598,7.330767763749011
Lecane bulla,3.2954786546726025,0.3272356097915387,3.5692049351645583
Duttaphrynus scaber,6.828671253799628,,6.764465276732153
Macrobrachium malcolmsonii,8.790342346641747,14.388608234726115,7.566041518353533
Fowlea piscator,4.122355121861545,1.239283163779566,4.210610559650888
Diplonychus rusticus,37.59945706581211,35.68543639007884,36.29126684539847
Ardea purpurea,0.0,0.0,0.0
Mystus tengara,3.452889979521221,3.3470288843619516,3.452889979521221
Egretta garzetta,0.0,0.0,0.0
Ranatra filiformis,37.59945706581211,35.685436390078834,36.29126684539847
Lissemys punctata,0.0,0.0,0.0
Laccotrephes ruber,38.58250791326973,36.672449377091866,37.274317692856094
Brachionus calyciflorus,3.2954786546726025,0.3272356097915387,3.5692049351645583
Lecane aculeata,3.2954786546726025,0.3272356097915387,3.5692049351645583
Netuma thalassina,2.3015676858978886,2.2637647125396088,2.3015676858978886
Enhydris enhydris,3.7748773150924704,1.204858631452356,3.8552209661733325
Puntius vittatus,20.313112148915238,17.52384591838216,21.17802398167795
Prionailurus viverrinus,0.0,0.0,0.0
Trichogaster fasciata,19.373532430832952,16.35520084855604,19.994506255353794
Minervarya agricola,10.358202245075535,6.68279341344195,10.29134717640745
Macrognathus pancalus,3.1587105430407463,3.1387647125396088,3.1587105430407463
Minervarya pierrei,11.121784643165315,,11.040979168780023
Coracias benghalensis,0.0,0.0,0.0
Uperodon systoma,11.121784643165315,,11.040979168780023
Pethia phutunio,20.313112148915238,17.52384591838216,21.17802398167795
Parambassis baculis,19.572597134307546,16.57073631899251,20.457108776354634
Fejervarya orissaensis,11.49164329868719,,11.44561395104093
Haliaeetus leucogaster,0.0,0.0,0.0
Acridotheres ginginianus,0.0,0.0,0.0
Centropyxis aculeata,2.8662099862481223,0.2795252902362472,2.989735145741471
Ardeola grayii,0.0,0.0,0.0
Keratella lenzi,3.2954786546726025,0.3272356097915387,3.5692049351645583
Oriolus xanthornus,0.0,0.0,0.0
Vanellus indicus,0.0,0.0,0.0
Duttaphrynus melanostictus,6.943398284713001,4.649894676665336,6.893053129383151
Badis badis,20.313112148915238,17.52384591838216,21.17802398167795
Anas acuta,,0.0,
Sterna aurantia,,0.0,
Tadploes,,6.226476712985706,9.347292217803124
Pluvialis fulva,,0.0,
Calidris minuta,,0.0,
Fulica atra,,0.0,
Tadorna ferruginea,,0.0,
Tringa tetanus,,0.0,
Tringa nebularia,,0.0,
Ardea cinerea,,0.0,
Merops philippinus,,0.0,0.0
Chroicocephalus brunnicephalus,,0.0,
Vanellus malabaricus,,0.0,
Threskiornis melanocephalus,,0.0,
Circus aeruginosus,,0.0,
Sternula albifrons,,0.0,
Plegadis falcinellus,,0.0,
Tringa glareola,,0.0,
Chlidonias hybrida,,0.0,
Tringa ochropus,,0.0,
Numenius arquata,,0.0,
Netta rufina,,0.0,
Dicrurus caerulescens,,0.0,
Spatula querquedula,,0.0,
Microhyla mymensinghensis,,5.756288018844001,9.802406293610787
Phalacrocorax fuscicollis,,0.0,
Charadrius dubius,,0.0,
Motacilla tschutschensis,,0.0,
Tringa stagnatilis,,0.0,
Motacilla alba,,0.0,
Anhinga melanogaster,,0.0,
Xenus cinereus,,0.0,
Sphaerotheca rolandae,,,6.620749441416331
Hylarana tytleri,,,11.040979168780023
Sphaerotheca breviceps,,,6.620749441416331
