species,Premonsoon,Postmonsoon,Monsoon
Coracias benghalensis,0.16666666666666666,0.09278350515463918,0.21518987341772153
Uperodon systoma,0.46153846153846156,,0.4430379746835443
Pethia phutunio,0.782051282051282,0.7216494845360825,0.7721518987341772
Parambassis baculis,0.5512820512820513,0.5360824742268041,0.5443037974683544
Fejervarya orissaensis,0.48717948717948717,,0.46835443037974683
Haliaeetus leucogaster,0.3333333333333333,0.25773195876288657,0.3291139240506329
Acridotheres ginginianus,0.1282051282051282,0.061855670103092786,0.17721518987341772
Centropyxis aculeata,0.19230769230769232,0.15463917525773196,0.189873417721519
Ardeola grayii,0.4358974358974359,0.31958762886597936,0.4936708860759494
Keratella lenzi,0.21794871794871795,0.17525773195876287,0.21518987341772153
Oriolus xanthornus,0.01282051282051282,0.010309278350515464,0.012658227848101266
Vanellus indicus,0.2948717948717949,0.23711340206185566,0.2911392405063291
Duttaphrynus melanostictus,0.5512820512820513,0.4639175257731959,0.5316455696202531
Scapholeberis kingi,0.20512820512820512,0.16494845360824742,0.20253164556962025
Sterna aurantia,,0.25773195876288657,
Tadploes,,0.18556701030927836,0.189873417721519
Pluvialis fulva,,0.23711340206185566,
Calidris minuta,,0.27835051546391754,
Fulica atra,,0.24742268041237114,
Tadorna ferruginea,,0.29896907216494845,
Tringa tetanus,,0.23711340206185566,
Tringa nebularia,,0.28865979381443296,
Ardea cinerea,,0.5670103092783505,
Merops philippinus,,0.010309278350515464,0.012658227848101266
Chroicocephalus brunnicephalus,,0.24742268041237114,
Vanellus malabaricus,,0.23711340206185566,
Threskiornis melanocephalus,,0.3711340206185567,
Circus aeruginosus,,0.09278350515463918,
Sternula albifrons,,0.13402061855670103,
Plegadis falcinellus,,0.29896907216494845,
Tringa glareola,,0.25773195876288657,
Chlidonias hybrida,,0.25773195876288657,
Tringa ochropus,,0.27835051546391754,
Numenius arquata,,0.23711340206185566,
Netta rufina,,0.13402061855670103,
Dicrurus caerulescens,,0.010309278350515464,
Spatula querquedula,,0.24742268041237114,
Microhyla mymensinghensis,,0.38144329896907214,0.43037974683544306
Phalacrocorax fuscicollis,,0.09278350515463918,
Charadrius dubius,,0.1134020618556701,
Motacilla tschutschensis,,0.1134020618556701,
Tringa stagnatilis,,0.27835051546391754,
Motacilla alba,,0.12371134020618557,
Anhinga melanogaster,,0.09278350515463918,
Xenus cinereus,,0.27835051546391754,
Anas acuta,,0.24742268041237114,
Sphaerotheca rolandae,,,0.35443037974683544
Hylarana tytleri,,,0.4430379746835443
Sphaerotheca breviceps,,,0.35443037974683544
